"2026-04-17T02:00:42.213Z","1.5s"
"2026-04-17T02:00:42.231Z","1.5s"
"2026-04-17T02:00:42.254Z","1.9s"
"2026-04-17T02:00:42.896Z","4.6s"
"2026-04-17T02:00:42.930Z","4.6s"
"2026-04-17T02:00:42.966Z","4.7s"
"2026-04-17T02:00:43.055Z","534.7ms"
"2026-04-17T02:00:43.069Z","548.2ms"
"2026-04-17T02:00:43.141Z","620.7ms"
"2026-04-17T02:00:43.921Z","539ms"
"2026-04-17T02:00:43.952Z","566.5ms"
"2026-04-17T02:00:44.047Z","662.9ms"
"2026-04-17T02:00:44.075Z","737.8ms"
"2026-04-17T02:00:44.083Z","751.6ms"
"2026-04-17T02:00:44.085Z","742.8ms"
"2026-04-17T02:00:44.086Z","754.2ms"
"2026-04-17T02:00:44.090Z","748ms"
"2026-04-17T02:00:44.105Z","767.5ms"
"2026-04-17T02:00:44.115Z","783.8ms"
"2026-04-17T02:00:44.127Z","784.6ms"
"2026-04-17T02:00:44.128Z","785.8ms"
"2026-04-17T02:00:44.136Z","804.7ms"
"2026-04-17T02:00:44.199Z","840.6ms"
"2026-04-17T02:00:44.239Z","879.1ms"
"2026-04-17T02:00:44.247Z","889ms"
"2026-04-17T02:00:44.247Z","910.3ms"
"2026-04-17T02:00:44.259Z","899.7ms"
"2026-04-17T02:00:44.270Z","933ms"
"2026-04-17T02:00:44.640Z","1.2s"
"2026-04-17T02:00:44.667Z","1.3s"
"2026-04-17T02:00:44.671Z","1.3s"
"2026-04-17T02:00:44.741Z","1.3s"
"2026-04-17T02:00:45.033Z","521.6ms"
"2026-04-17T02:00:45.431Z","896.8ms"
"2026-04-17T02:00:45.449Z","921.7ms"
"2026-04-17T02:00:45.449Z","915.5ms"
"2026-04-17T02:00:45.513Z","985.6ms"
"2026-04-17T02:00:46.958Z","925.7ms"
"2026-04-17T02:00:47.004Z","890.5ms"
"2026-04-17T02:00:47.028Z","921.6ms"
"2026-04-17T02:00:47.033Z","933.3ms"
"2026-04-17T02:00:48.145Z","668ms"
"2026-04-17T02:00:48.150Z","672.2ms"
"2026-04-17T02:00:48.169Z","691.4ms"
"2026-04-17T02:00:48.216Z","738.5ms"
"2026-04-17T02:00:49.203Z","566.1ms"
"2026-04-17T02:00:49.310Z","672.5ms"
"2026-04-17T02:00:49.413Z","754.8ms"
"2026-04-17T02:00:49.444Z","807.3ms"
"2026-04-17T02:00:49.474Z","516.8ms"
"2026-04-17T02:00:49.536Z","882.4ms"
"2026-04-17T02:00:49.559Z","905.3ms"
"2026-04-17T02:00:49.590Z","632.2ms"
"2026-04-17T02:00:49.660Z","1s"
"2026-04-17T02:00:49.695Z","1s"
"2026-04-17T02:00:49.718Z","760.6ms"
"2026-04-17T02:00:49.810Z","852.8ms"
"2026-04-17T02:00:50.168Z","507.4ms"
"2026-04-17T02:00:50.183Z","505.5ms"
"2026-04-17T02:00:50.217Z","552.4ms"
"2026-04-17T02:00:50.721Z","802.2ms"
"2026-04-17T02:00:50.775Z","855.7ms"
"2026-04-17T02:00:50.788Z","869.3ms"
"2026-04-17T02:00:50.819Z","899.5ms"
"2026-04-17T02:00:51.725Z","2.1s"
"2026-04-17T02:00:51.750Z","534.5ms"
"2026-04-17T02:00:51.772Z","570.6ms"
"2026-04-17T02:00:51.973Z","503.3ms"
"2026-04-17T02:00:52.086Z","1s"
"2026-04-17T02:00:52.119Z","1.1s"
"2026-04-17T02:00:52.206Z","1.1s"
"2026-04-17T02:00:52.281Z","1.2s"
"2026-04-17T02:00:53.985Z","4.3s"
"2026-04-17T02:00:54.015Z","4.3s"
"2026-04-17T02:00:54.170Z","4.5s"
"2026-04-17T02:01:33.705Z","3.2s"
"2026-04-17T02:01:53.234Z","3.8s"
"2026-04-17T02:01:53.286Z","3.8s"
"2026-04-17T02:02:10.132Z","3.5s"
"2026-04-17T02:04:59.985Z","4.5s"
"2026-04-17T02:04:59.992Z","4.4s"
"2026-04-17T02:06:08.420Z","4.3s"
"2026-04-17T02:06:08.429Z","4.3s"
"2026-04-17T02:06:08.613Z","4.5s"
"2026-04-17T02:06:08.643Z","4.6s"
"2026-04-17T02:06:17.828Z","3.8s"
"2026-04-17T02:06:17.849Z","3.8s"
"2026-04-17T02:06:17.909Z","3.9s"
"2026-04-17T02:06:18.073Z","4s"
"2026-04-17T02:06:52.561Z","3.6s"
"2026-04-17T02:07:25.962Z","3.3s"
"2026-04-17T02:07:26.006Z","3.3s"
"2026-04-17T02:07:26.139Z","3.5s"
"2026-04-17T02:07:35.005Z","3s"
"2026-04-17T02:07:50.237Z","5.2s"
"2026-04-17T02:07:50.294Z","5.3s"
"2026-04-17T02:08:01.148Z","5.6s"
"2026-04-17T02:08:01.366Z","5.8s"
"2026-04-17T02:08:01.560Z","6s"
"2026-04-17T02:08:01.758Z","6.2s"
"2026-04-17T02:08:04.634Z","3.1s"
"2026-04-17T02:08:04.656Z","3.1s"
"2026-04-17T02:08:04.657Z","3.1s"
"2026-04-17T02:08:04.692Z","3.1s"
"2026-04-17T02:08:04.924Z","4.6s"
"2026-04-17T02:08:04.950Z","4.6s"
"2026-04-17T02:08:04.999Z","4.5s"
"2026-04-17T02:08:05.037Z","4.6s"
"2026-04-17T02:08:10.378Z","3s"
"2026-04-17T02:08:10.559Z","3.2s"
"2026-04-17T02:08:22.625Z","3.2s"
"2026-04-17T02:08:23.050Z","3.6s"
"2026-04-17T02:08:23.112Z","3.7s"
"2026-04-17T02:08:23.222Z","3.8s"
"2026-04-17T02:08:28.602Z","5s"
"2026-04-17T02:08:28.609Z","5s"
"2026-04-17T02:08:28.614Z","5s"
"2026-04-17T02:08:41.060Z","4.4s"
"2026-04-17T02:08:41.064Z","4.4s"
"2026-04-17T02:08:41.065Z","4.4s"
"2026-04-17T02:08:41.071Z","4.4s"
"2026-04-17T02:08:41.595Z","4s"
"2026-04-17T02:09:13.552Z","7s"
"2026-04-17T02:09:13.610Z","7s"
"2026-04-17T02:09:14.083Z","5.1s"
"2026-04-17T02:09:14.122Z","5.1s"
"2026-04-17T02:09:14.372Z","5.3s"
"2026-04-17T02:09:14.428Z","5.4s"
"2026-04-17T02:09:15.403Z","4.4s"
"2026-04-17T02:09:15.427Z","4.3s"
"2026-04-17T02:09:15.491Z","4.5s"
"2026-04-17T02:09:15.524Z","4.4s"
"2026-04-17T02:09:19.470Z","3.3s"
"2026-04-17T02:09:19.500Z","3.2s"
"2026-04-17T02:09:19.618Z","3.3s"
"2026-04-17T02:10:07.743Z","4.5s"
"2026-04-17T02:10:07.867Z","4.6s"
"2026-04-17T02:10:28.509Z","3s"
"2026-04-17T02:10:35.430Z","3.3s"
"2026-04-17T02:10:36.612Z","7.9s"
"2026-04-17T02:11:32.845Z","3s"
"2026-04-17T02:11:32.880Z","3.1s"
"2026-04-17T02:11:47.401Z","3.2s"
"2026-04-17T02:11:47.447Z","3.2s"
"2026-04-17T02:11:47.519Z","3.3s"
"2026-04-17T02:11:47.519Z","3.3s"
"2026-04-17T02:11:47.764Z","4.7s"
"2026-04-17T02:12:33.929Z","8.4s"
"2026-04-17T02:12:33.936Z","8.4s"
"2026-04-17T02:12:33.991Z","8.5s"
"2026-04-17T02:12:34.033Z","8.5s"
"2026-04-17T02:13:02.267Z","3.6s"
"2026-04-17T02:13:02.276Z","3.6s"
"2026-04-17T02:13:02.282Z","3.6s"
"2026-04-17T02:13:02.284Z","3.6s"
"2026-04-17T02:13:31.243Z","3.3s"
"2026-04-17T02:14:18.919Z","3.4s"
"2026-04-17T02:14:19.008Z","3.5s"
"2026-04-17T02:15:25.126Z","3.3s"
"2026-04-17T02:15:32.077Z","3s"
"2026-04-17T02:15:36.364Z","4s"
"2026-04-17T02:15:36.427Z","4.1s"
"2026-04-17T02:15:36.693Z","4.4s"
"2026-04-17T02:15:36.697Z","4.4s"
"2026-04-17T02:16:02.700Z","3.7s"
"2026-04-17T02:16:02.756Z","3.8s"
"2026-04-17T02:16:02.833Z","3.9s"
"2026-04-17T02:16:03.365Z","4.4s"
"2026-04-17T02:16:34.824Z","3.4s"
"2026-04-17T02:16:34.883Z","3.5s"
"2026-04-17T02:16:34.967Z","3.5s"
"2026-04-17T02:16:35.147Z","3.7s"
"2026-04-17T02:16:41.899Z","7.1s"
"2026-04-17T02:16:41.969Z","3.2s"
"2026-04-17T02:16:42.065Z","7.2s"
"2026-04-17T02:16:42.132Z","7.2s"
"2026-04-17T02:16:42.275Z","7.4s"
"2026-04-17T02:16:44.907Z","6.1s"
"2026-04-17T02:16:44.971Z","6.1s"
"2026-04-17T02:18:38.157Z","3.8s"
"2026-04-17T02:18:38.266Z","3.9s"
"2026-04-17T02:18:43.411Z","3.4s"
"2026-04-17T02:18:43.504Z","3.5s"
"2026-04-17T02:18:43.681Z","3.6s"
"2026-04-17T02:19:09.988Z","3.5s"
"2026-04-17T02:19:32.426Z","3s"
"2026-04-17T02:19:32.843Z","3.4s"
"2026-04-17T02:19:32.850Z","4.6s"
"2026-04-17T02:19:32.961Z","4.7s"
"2026-04-17T02:19:33.098Z","4.9s"
"2026-04-17T02:19:34.528Z","5.8s"
"2026-04-17T02:19:34.535Z","5.9s"
"2026-04-17T02:19:34.715Z","6s"
"2026-04-17T02:20:31.427Z","3.6s"
"2026-04-17T02:20:31.534Z","3.7s"
"2026-04-17T02:20:56.918Z","3.2s"
"2026-04-17T02:21:23.743Z","4.1s"
"2026-04-17T02:21:23.830Z","4.2s"
"2026-04-17T02:21:23.934Z","4.3s"
"2026-04-17T02:21:23.934Z","4.3s"
"2026-04-17T02:21:28.301Z","3s"
"2026-04-17T02:21:28.448Z","3.2s"
"2026-04-17T02:21:52.754Z","4.6s"
"2026-04-17T02:21:52.818Z","4.6s"
"2026-04-17T02:21:52.820Z","4.6s"
"2026-04-17T02:22:37.976Z","4.6s"
"2026-04-17T02:22:59.855Z","3.1s"
"2026-04-17T02:23:05.797Z","9.1s"
"2026-04-17T02:23:10.114Z","3.1s"
"2026-04-17T02:23:10.131Z","3.1s"
"2026-04-17T02:23:10.232Z","3.2s"
"2026-04-17T02:23:53.169Z","4.2s"
"2026-04-17T02:23:56.927Z","3.7s"
"2026-04-17T02:23:57.271Z","4s"
"2026-04-17T02:27:59.038Z","3.3s"
"2026-04-17T02:27:59.474Z","3.7s"
"2026-04-17T02:27:59.764Z","4s"
"2026-04-17T02:27:59.973Z","4.2s"
"2026-04-17T02:28:09.717Z","3.1s"
"2026-04-17T02:28:09.724Z","3.1s"
"2026-04-17T02:28:09.893Z","3.3s"
"2026-04-17T02:28:09.936Z","3.2s"
"2026-04-17T02:29:30.883Z","4.2s"
"2026-04-17T02:29:40.906Z","3.3s"
"2026-04-17T02:29:43.019Z","5.4s"
"2026-04-17T02:29:43.176Z","5.6s"
"2026-04-17T02:29:43.375Z","5.8s"
"2026-04-17T02:30:17.614Z","7.8s"
"2026-04-17T02:30:17.823Z","8s"
"2026-04-17T02:30:18.401Z","8.6s"
"2026-04-17T02:30:18.523Z","8.7s"
"2026-04-17T02:30:32.237Z","3.6s"
"2026-04-17T02:30:32.248Z","3.6s"
"2026-04-17T02:30:32.580Z","3.9s"
"2026-04-17T02:30:32.628Z","4s"
"2026-04-17T02:30:33.164Z","5.1s"
"2026-04-17T02:30:33.210Z","5.2s"
"2026-04-17T02:30:33.229Z","5.2s"
"2026-04-17T02:32:15.010Z","3.1s"
"2026-04-17T02:32:15.710Z","3.8s"
"2026-04-17T02:32:15.783Z","3.9s"
"2026-04-17T02:32:15.875Z","4s"
"2026-04-17T02:33:11.243Z","3.3s"
"2026-04-17T02:33:20.368Z","3.8s"
"2026-04-17T02:33:26.352Z","3.8s"
"2026-04-17T02:33:41.008Z","3.5s"
"2026-04-17T02:33:41.267Z","3.5s"
"2026-04-17T02:33:41.304Z","3.7s"
"2026-04-17T02:33:41.487Z","3.8s"
"2026-04-17T02:33:41.562Z","3.7s"
"2026-04-17T02:33:41.738Z","3.9s"
"2026-04-17T02:33:41.901Z","4.1s"
"2026-04-17T02:33:41.953Z","4.5s"
"2026-04-17T02:33:42.647Z","3.4s"
"2026-04-17T02:33:42.714Z","3.5s"
"2026-04-17T02:33:42.924Z","3.7s"
"2026-04-17T02:33:44.134Z","3s"
"2026-04-17T02:33:44.165Z","3.1s"
"2026-04-17T02:33:44.212Z","3.1s"
"2026-04-17T02:40:29.255Z","3.1s"
"2026-04-17T02:40:29.310Z","3.1s"
"2026-04-17T02:40:29.339Z","3.2s"
"2026-04-17T02:42:35.766Z","4.6s"
"2026-04-17T02:42:35.869Z","4.7s"
"2026-04-17T02:44:39.060Z","4.1s"
"2026-04-17T02:44:39.117Z","4.2s"
"2026-04-17T02:44:39.239Z","4.3s"
"2026-04-17T02:44:39.293Z","4.4s"
"2026-04-17T02:49:14.092Z","3s"
"2026-04-17T02:50:11.092Z","3.3s"
"2026-04-17T02:50:11.092Z","3.3s"
"2026-04-17T02:50:11.174Z","3.4s"
"2026-04-17T02:50:11.175Z","3.3s"
"2026-04-17T02:50:11.215Z","3.4s"
"2026-04-17T02:50:11.223Z","3.4s"
"2026-04-17T02:50:11.346Z","3.5s"
"2026-04-17T02:50:11.346Z","3.5s"
"2026-04-17T02:50:49.697Z","3.4s"
"2026-04-17T02:51:21.009Z","5.5s"
"2026-04-17T02:51:21.020Z","5.5s"
"2026-04-17T02:51:21.067Z","5.6s"
"2026-04-17T02:59:34.087Z","3.4s"
"2026-04-17T02:59:34.249Z","3.5s"
"2026-04-17T03:02:25.429Z","3.2s"
"2026-04-17T03:02:25.472Z","3.3s"
"2026-04-17T03:02:25.481Z","3.3s"
"2026-04-17T03:02:25.544Z","3.3s"
"2026-04-17T03:08:30.863Z","3s"
"2026-04-17T03:08:35.449Z","7.6s"
"2026-04-17T03:08:35.501Z","7.6s"
"2026-04-17T03:08:35.605Z","7.7s"
"2026-04-17T03:15:38.449Z","5s"
"2026-04-17T03:18:49.230Z","3.3s"
"2026-04-17T03:18:53.157Z","7.2s"
"2026-04-17T03:18:53.419Z","7.5s"
"2026-04-17T03:19:04.537Z","3.6s"
"2026-04-17T03:19:04.563Z","3.6s"
"2026-04-17T03:19:27.229Z","3.3s"
"2026-04-17T03:21:15.830Z","3.6s"
"2026-04-17T03:21:16.136Z","3.9s"
"2026-04-17T03:21:45.227Z","3.2s"
"2026-04-17T03:21:45.377Z","3.4s"
"2026-04-17T03:21:52.176Z","3.6s"
"2026-04-17T03:21:52.342Z","3.8s"
"2026-04-17T03:22:06.221Z","3s"
"2026-04-17T03:22:06.246Z","3s"
"2026-04-17T03:25:30.667Z","3.9s"
"2026-04-17T03:25:34.218Z","4.6s"
"2026-04-17T03:25:34.278Z","4.7s"
"2026-04-17T03:25:34.331Z","4.7s"
"2026-04-17T03:25:34.390Z","4.8s"
"2026-04-17T03:25:39.054Z","3.5s"
"2026-04-17T03:26:41.228Z","3.6s"
"2026-04-17T03:26:41.229Z","3.6s"
"2026-04-17T03:27:11.366Z","3s"
"2026-04-17T03:27:11.482Z","3.1s"
"2026-04-17T03:27:11.517Z","3.1s"
"2026-04-17T03:38:54.669Z","3s"
"2026-04-17T03:38:54.671Z","3s"
"2026-04-17T03:40:30.728Z","3.2s"
"2026-04-17T03:40:30.805Z","3.2s"
"2026-04-17T03:40:30.960Z","3.4s"
"2026-04-17T03:40:30.996Z","3.4s"
"2026-04-17T03:40:35.494Z","3.1s"
"2026-04-17T03:40:39.652Z","3.7s"
"2026-04-17T03:40:39.702Z","3.8s"
"2026-04-17T03:40:39.705Z","3.9s"
"2026-04-17T03:40:40.227Z","4.4s"
"2026-04-17T03:40:44.665Z","3s"
"2026-04-17T03:40:44.697Z","3.1s"
"2026-04-17T03:40:46.109Z","3.2s"
"2026-04-17T03:40:46.510Z","3.6s"
"2026-04-17T03:40:49.149Z","3.1s"
"2026-04-17T03:50:20.917Z","3.3s"
"2026-04-17T03:50:20.948Z","3.2s"
"2026-04-17T03:50:21.219Z","3.5s"
"2026-04-17T03:50:23.911Z","3.5s"
"2026-04-17T03:50:23.918Z","3.3s"
"2026-04-17T03:50:24.004Z","3.6s"
"2026-04-17T03:50:24.056Z","3.5s"
"2026-04-17T03:50:24.576Z","3.1s"
"2026-04-17T03:50:24.713Z","3.3s"
"2026-04-17T03:50:24.862Z","3.4s"
"2026-04-17T03:50:24.952Z","3.5s"
"2026-04-17T03:50:31.705Z","3.3s"
"2026-04-17T03:50:31.746Z","3.3s"
"2026-04-17T03:50:31.959Z","3.7s"
"2026-04-17T03:50:32.034Z","3.7s"
"2026-04-17T03:50:33.824Z","3.1s"
"2026-04-17T03:50:33.985Z","3.4s"
"2026-04-17T03:50:34.095Z","3.4s"
"2026-04-17T03:50:34.901Z","4.2s"
"2026-04-17T03:50:36.446Z","3.1s"
"2026-04-17T03:50:36.516Z","3.2s"
"2026-04-17T03:50:36.557Z","3.2s"
"2026-04-17T03:50:36.584Z","3.2s"
"2026-04-17T03:50:36.655Z","3.1s"
"2026-04-17T03:50:37.265Z","3.1s"
"2026-04-17T03:50:37.392Z","3.2s"
"2026-04-17T03:50:37.742Z","3.6s"
"2026-04-17T04:03:13.843Z","3s"
"2026-04-17T04:03:16.010Z","3s"
"2026-04-17T04:03:16.499Z","3.4s"
"2026-04-17T04:03:19.264Z","3.1s"
"2026-04-17T04:03:19.427Z","3.3s"
"2026-04-17T04:03:19.752Z","3.6s"
"2026-04-17T04:03:21.419Z","3s"
"2026-04-17T04:03:25.351Z","3.5s"
"2026-04-17T04:03:26.398Z","3s"
"2026-04-17T04:03:26.650Z","3.2s"
"2026-04-17T04:03:26.737Z","3.3s"
"2026-04-17T04:03:26.949Z","3.5s"
"2026-04-17T04:16:46.848Z","3s"
"2026-04-17T04:16:56.208Z","3s"
"2026-04-17T04:16:56.478Z","3s"
"2026-04-17T04:16:56.966Z","3.2s"
"2026-04-17T04:16:57.155Z","3.4s"
"2026-04-17T04:16:57.198Z","3.5s"
"2026-04-17T04:18:40.082Z","3.3s"
"2026-04-17T04:18:40.176Z","3.2s"
"2026-04-17T04:18:40.193Z","3.4s"
"2026-04-17T04:18:40.269Z","3.5s"
"2026-04-17T04:23:59.914Z","3s"
"2026-04-17T04:24:00.175Z","3.1s"
"2026-04-17T04:24:00.318Z","3.3s"
"2026-04-17T04:24:00.564Z","3.5s"
"2026-04-17T04:24:00.939Z","3.9s"
"2026-04-17T04:24:03.168Z","3.2s"
"2026-04-17T04:24:04.230Z","3s"
"2026-04-17T04:29:29.102Z","3.1s"
"2026-04-17T04:33:06.039Z","3.1s"
"2026-04-17T04:34:19.081Z","3.3s"
"2026-04-17T04:37:48.628Z","3.2s"
"2026-04-17T04:47:07.690Z","3.1s"
"2026-04-17T04:48:39.196Z","3s"
"2026-04-17T04:48:39.377Z","3.2s"
"2026-04-17T04:48:55.709Z","3s"
"2026-04-17T04:48:55.748Z","3s"
"2026-04-17T04:48:55.957Z","3.2s"
"2026-04-17T04:49:00.585Z","3.6s"
"2026-04-17T04:49:00.718Z","3.8s"
"2026-04-17T04:49:00.942Z","3.9s"
"2026-04-17T04:49:01.009Z","4.1s"
"2026-04-17T04:49:17.411Z","3.7s"
"2026-04-17T04:49:17.478Z","3.8s"
"2026-04-17T04:49:17.574Z","3.9s"
"2026-04-17T04:49:18.155Z","4.5s"
"2026-04-17T04:49:21.798Z","4.4s"
"2026-04-17T04:49:21.874Z","4.4s"
"2026-04-17T04:49:21.883Z","4.4s"
"2026-04-17T04:49:22.726Z","3s"
"2026-04-17T04:49:22.857Z","3.1s"
"2026-04-17T04:49:23.077Z","3.3s"
"2026-04-17T04:49:23.252Z","3.5s"
"2026-04-17T04:49:28.914Z","3s"
"2026-04-17T04:50:37.556Z","3.5s"
"2026-04-17T05:00:36.355Z","3s"
"2026-04-17T05:00:36.494Z","3s"
"2026-04-17T05:14:15.981Z","3s"
"2026-04-17T05:14:16.188Z","3.2s"
"2026-04-17T05:18:10.567Z","3s"
"2026-04-17T05:18:10.589Z","3s"
"2026-04-17T05:33:34.280Z","5.2s"
"2026-04-17T05:33:34.596Z","5.5s"
"2026-04-17T05:34:01.941Z","6.4s"
"2026-04-17T05:34:01.958Z","6.5s"
"2026-04-17T05:34:02.191Z","6.7s"
